ExciseTaxNbr,Month,Day,Year,SalePrice,PropertyType,PropertyClass,PrincipalUse,SaleInstrument,SaleReason,AFHistoricProperty
1518003,12,04,1996,188500,3,8,6,3,1,N
1291186,01,22,1993,172000,3,8,0,2,1,N
2721098,03,26,2015,101000,4,9,6,4,18,N
2866208,05,12,2017,0,3,8,6,15,5,N
1255188,06,23,1992,75000,3,3,0,2,1,N
2335525,02,28,2008,368000,3,3,2,3,1,N
1921027,11,05,2002,0,3,3,2,3,18,N
2850991,02,23,2017,307000,11,8,6,3,1, 
2314719,09,17,2007,25000,1,7,6,15,1,N
2314719,09,17,2007,25000,1,7,6,15,1,N
2314719,09,17,2007,25000,1,7,6,15,1,N
2314719,09,17,2007,25000,1,7,6,15,1,N
1691652,06,11,1999,119000,3,8,6,3,1,N
1278697,10,10,1992,0,3,8,6,15,18,N
1701412,07,28,1999,320000,3,8,6,3,8,N
1295520,02,24,1993,48000,1,7,0,2,1,N
1324355,03,11,1992,0,3,7,0,2,16,N
3052521,05,13,2020,0,14,3,2,27,18,N
1896669,06,26,2002,249950,2,8,6,3,1,N
1646590,10,19,1998,247120,2,8,6,3,1,N
2550524,06,23,2012,0,3,8,6,3,18, 
1871484,02,27,2002,214000,3,8,6,3,1,N
3089625,11,23,2020,0,99,7,6,26,18,N
1125377,03,28,1990,215000,3,8,0,2,1,N
2050183,06,22,2004,370600,3,8,6,3,1,N
1789736,11,28,2000,185000,3,0,0,3,1,N
2091169,12,09,2004,0,1,8,6,15,18,N
2091169,12,09,2004,0,1,8,6,15,18,N
2091169,12,09,2004,0,1,8,6,15,18,N
2091169,12,09,2004,0,1,8,6,15,18,N
2091169,12,09,2004,0,1,8,6,15,18,N
1504229,09,05,1996,7330250,3,3,2,3,1,N
1504229,09,05,1996,7330250,3,3,2,3,1,N
1504229,09,05,1996,7330250,3,3,2,3,1,N
1504229,09,05,1996,7330250,3,3,2,3,1,N
1504229,09,05,1996,7330250,3,3,2,3,1,N
1504229,09,05,1996,7330250,3,3,2,3,1,N
1504229,09,05,1996,7330250,3,3,2,3,1,N
1504229,09,05,1996,7330250,3,3,2,3,1,N
1532258,02,21,1997,0,3,2,11,7,5,N
2929925,05,03,2018,10,11,8,6,3,1,N
1974628,03,28,2003,0,3,8,6,15,11,N
3069144,09,09,2020,307500,14,3,2,2,1,N
2417205,11,09,2009,230000,3,8,6,3,8,N
2052391,05,12,2004,0,3,2,11,15,5,N
2791306,04,15,2016,600000,3,8,6,3,1,N
1271206,09,28,1992,155000,3,8,0,2,1,N
2023148,01,16,2004,0,0,7,0,27,5,N
3050308,05,22,2020,420000,11,8,6,2,1,N
1557126,07,24,1997,645000,3,8,6,3,1,N
2085603,11,22,2004,0,3,8,6,15,13,N
1819251,05,24,2001,0,3,8,6,15,13,N
2243961,10,13,2006,0,3,2,11,15,18,N
1537368,04,02,1997,77000,3,3,2,3,1,N
1873280,03,12,2002,105000,3,8,6,3,1,N
1738656,02,24,2000,158200,3,8,6,3,1,N
2474688,01,10,2001,0,3,3,2,3,16,N
2474688,01,10,2001,0,3,3,2,3,16,N
1737581,02,14,2000,141500,3,3,2,3,1,N
2055291,07,09,2004,320000,3,8,6,3,1,N
2339220,03,20,2008,0,3,8,6,15,10,N
1457019,10,18,1995,0,3,0,0,15,18,N
1230216,02,05,1992,150000,3,8,0,2,1,N
2342552,04,18,2008,1000000,3,8,6,3,1,N
3094960,12,08,2020,0,11,8,6,15,18,N
1366979,03,31,1994,217500,3,2,4,2,1,N
2282561,04,26,2007,0,3,8,6,15,13,N
2771342,12,04,2015,1030000,3,2,7,3,18,N
2350477,06,11,2008,0,3,8,6,15,10,N
2003747,11,19,2003,260000,3,8,6,3,1,N
998160,04,28,1988,48900,3,8,6,2,1,N
2589627,02,13,2013,243000,3,8,6,3,1,N
3022857,11,04,2019,0,11,8,6,15,1,N
2479639,02,22,2011,0,1,7,6,3,18,N
2479639,02,22,2011,0,1,7,6,3,18,N
2107121,03,03,2005,0,3,8,6,15,13,N
3071154,09,17,2020,0,11,8,6,15,18,N
1695098,06,23,1999,356950,2,8,6,3,1,N
2548849,06,04,2012,169950,3,8,6,3,1, 
918703,12,30,1986,0,3,8,0,15,9, 
1571025,10,02,1997,0,3,8,6,15,11,N
2473543,08,12,1974,0,3,8,6,3,16,N
1157352,09,20,1990,181000,3,8,0,2,1,N
1721025,10,15,1999,350000,3,8,6,3,1,N
1821365,06,01,2001,0,3,8,6,15,18,N
2131948,06,10,2005,3500,1,8,6,3,1,N
2190591,03,03,2006,295000,3,8,6,3,8,N
3048327,05,01,2020,0,3,8,6,15,13,N
2876275,07,06,2017,607500,11,8,6,3,1, 
2880737,07,24,2017,480000,3,8,6,3,1,N
1813926,04,24,2001,168000,3,8,6,3,1,N
1982111,08,19,2003,379900,2,8,6,3,1,N
2419780,11,16,2009,485000,3,8,6,3,1,N
2353844,06,27,2008,539900,2,8,6,3,1,N
2813641,08,01,2016,405000,11,8,6,3,1, 
2390253,11,25,2008,905000,3,8,6,3,1,N
2167935,11,04,2005,0,3,8,6,24,8,N
1612726,04,29,1998,125000,3,8,6,15,11,N
2256083,12,14,2006,452990,2,3,2,3,1,N
2397715,05,29,2009,0,3,8,6,15,5,N
2567164,09,07,2012,384938,2,8,6,3,1, 
1672857,03,10,1999,134000,3,8,6,3,1,N
1260608,07,22,1992,60000,3,9,0,2,8,N
2342563,04,04,2008,625000,3,8,6,3,1,N
1817820,05,14,2001,165000,3,8,6,3,1,N
3012131,09,20,2019,490000,11,8,6,3,1,N
2557058,07,23,2012,373000,3,3,2,3,1,N
1200923,07,25,1991,0,3,3,0,2,2,N
2663378,04,14,2014,305000,3,8,6,3,8,N
2590225,02,15,2013,0,0,8,6,15,13,N
3060844,07,27,2020,2588000,11,8,6,2,1,N
2916069,02,20,2018,400000,3,8,6,3,1,N
2113864,03,31,2005,218500,3,3,2,3,1,N
821871,02,28,1985,0,3,8,0,15,9, 
2784635,03,10,2016,351000,3,8,6,3,1,N
954848,07,15,1987,71500,3,8,0,2,1,N
2782308,02,26,2016,427000,3,8,6,3,1,N
2475013,08,19,2010,61000,1,7,6,4,1,N
1678527,04,02,1999,234500,3,8,6,3,1,N
1346145,11,29,1993,0,3,8,0,15,18,N
2559470,02,07,2011,51668,3,3,2,2,10,N
1255360,06,24,1992,135000,3,8,0,2,1,N
1887567,05,15,2002,505000,3,3,2,3,1,N
1408424,12,13,1994,170300,3,8,1,2,8,N
1728606,12,14,1999,0,3,0,0,15,11,N
2277353,04,06,2007,496990,2,3,2,3,1,N
1347909,12,09,1993,232500,2,8,0,2,1,N
2199942,04,14,2006,493000,3,8,6,3,1,N
2806895,06,29,2016,450000,3,8,6,3,1,N
2349706,06,09,2008,355000,1,0,9,3,1,N
2349706,06,09,2008,355000,1,0,9,3,1,N
2177289,11,22,2005,0,3,3,2,15,14,N
2785242,03,14,2016,322000,3,8,6,3,1,N
1635223,08,24,1998,196990,2,3,2,3,1,N
1303922,04,22,1993,0,1,7,0,15,8,N
2447893,06,17,2010,710000,2,8,6,3,1,N
2389725,04,13,2009,0,3,8,6,15,8,N
2389725,04,13,2009,0,3,8,6,15,8,N
1279436,10,30,1992,0,3,8,0,15,9,N
924343,01,27,1987,74000,3,3,0,2,1,N
2661763,04,07,2014,427500,2,8,6,3,1,N
2597247,03,28,2013,290000,3,8,6,3,14,N
1979669,08,07,2003,274715,2,8,6,3,1,N
2533726,02,15,2012,0,3,8,6,3,5, 
1631304,08,06,1998,40700,3,3,2,3,1,N
2926690,04,23,2018,0,4,9,6,15,10,N
3076655,10,15,2020,13999986,11,8,6,2,1,N
3076655,10,15,2020,13999986,11,8,6,2,1,N
3076655,10,15,2020,13999986,11,8,6,2,1,N
3076655,10,15,2020,13999986,11,8,6,2,1,N
3076655,10,15,2020,13999986,11,8,6,2,1,N
3076655,10,15,2020,13999986,11,8,6,2,1,N
3076655,10,15,2020,13999986,11,8,6,2,1,N
3076655,10,15,2020,13999986,11,8,6,2,1,N
3076655,10,15,2020,13999986,11,8,6,2,1,N
3076655,10,15,2020,13999986,11,8,6,2,1,N
1100044,11,17,1989,346000,3,8,0,2,1,N
2403171,07,17,2009,273000,3,8,6,3,1,N
1961590,04,16,2003,0,3,0,2,15,1,N
2708032,12,18,2014,329000,1,7,6,3,1,N
2167329,11,03,2005,580000,3,8,6,3,1,N
2687494,08,26,2014,72000,3,3,2,18,4,N
1512081,10,21,1996,243500,3,8,6,3,1,N
1608395,04,22,1998,114000,3,8,6,3,1,N
2913286,01,12,2018,0,3,8,6,15,18,N
2913286,01,12,2018,0,3,8,6,15,18,N
1864944,01,17,2002,0,3,8,6,15,18,N
1938984,03,26,2001,0,3,3,2,3,16,N
1680904,04,19,1999,275000,3,8,6,3,1,N
2876920,07,06,2017,0,3,8,6,3,12,N
3030539,12,10,2019,0,3,8,6,15,18,N
2598336,03,29,2013,9750000,3,8,6,3,1,N
1628814,07,26,1998,152000,3,3,2,3,1,N
2488276,04,21,2011,255000,3,8,6,3,1,N
2160391,10,03,2005,499000,3,8,6,24,8,N
963051,08,04,1987,0,3,8,0,15,9,N
1597647,01,21,1998,0,3,8,6,19,8,N
2878144,05,26,2017,0,11,8,6,15,8,N
1411629,12,21,1994,0,1,1,0,15,9,N
2644453,12,06,2013,0,3,8,6,15,18,N
1564254,08,21,1997,145000,3,8,6,3,1,N
1926856,12,05,2002,219000,3,3,2,3,1,N
2969169,12,17,2018,671000,11,8,6,3,1,N
1536190,03,31,1997,0,3,0,0,4,8,N
1705316,07,29,1999,0,3,8,6,15,11,N
2620988,07,16,2013,631000,3,8,6,3,1,N
2620988,07,16,2013,631000,3,8,6,3,1,N
1899289,07,18,2002,260000,1,8,6,3,1,N
1899289,07,18,2002,260000,1,8,6,3,1,N
1899289,07,18,2002,260000,1,8,6,3,1,N
1899289,07,18,2002,260000,1,8,6,3,1,N
2566291,09,26,2012,0,3,8,6,18,4,N
3066662,08,24,2020,0,11,3,2,15,18,N
2437765,04,20,2010,211000,3,3,2,3,1,N
1953737,04,17,2003,183000,3,8,6,3,1,N
919999,12,30,1986,60000,1,8,0,10,1,N
2684292,08,06,2014,220000,1,7,6,3,1,N
2340725,04,04,2008,0,3,8,6,15,13,N
3042074,03,27,2020,640000,3,8,6,3,1,N
1638777,09,10,1998,0,3,8,6,15,11,N
1822462,06,08,2001,0,3,8,6,18,4,N
2145089,08,05,2005,251000,3,8,6,3,1,N
1126148,03,23,1990,44000,3,3,0,2,1,N
2529244,12,10,2011,0,3,8,6,15,18,N
2770134,12,04,2015,0,3,3,2,15,10,N
1698223,07,09,1999,54500,3,3,2,3,1,N
2099900,12,27,2004,0,3,2,11,15,18,N
2810951,07,12,2016,411000,3,3,2,3,1,N
1725580,12,02,1999,280000,3,8,6,3,1,N
1880248,04,12,2002,0,3,3,2,15,10,N
2237286,09,13,2006,619000,3,8,6,3,1,N
2237286,09,13,2006,619000,3,8,6,3,1,N
1817555,03,16,2001,340000,3,8,0,3,1,N
2060911,04,29,2004,0,1,3,2,3,18,N
3108382,03,23,2021,815000,11,8,6,2,1,N
2421752,12,16,2009,2340000,1,7,6,3,1,N
2421752,12,16,2009,2340000,1,7,6,3,1,N
2356873,07,23,2008,399950,2,8,6,3,1,N
2551056,06,28,2012,200000,1,7,6,3,1,N
1154714,08,29,1990,145000,3,8,0,2,1,N
1268815,09,16,1992,0,3,8,6,15,9,N
1346511,10,14,1993,0,3,8,0,15,9,N
2749623,03,17,2015,0,1,7,6,3,18,N
1347517,12,06,1993,0,3,8,0,15,18,N
1206306,08,26,1991,164000,3,8,6,2,1,N
2977343,03,12,2019,0,1,7,6,27,18,N
2415225,10,30,2009,0,3,8,6,15,10,N
1682980,05,03,1999,300000,1,0,0,3,1,N
1945049,03,07,2003,284000,3,8,6,3,1,N
1097722,11,15,1989,136500,3,8,0,2,1,N
2881663,07,18,2017,565000,3,8,6,3,1,N
1956544,04,28,2003,355000,3,8,6,3,8,N
2655381,02,21,2014,363000,3,3,2,3,1,N
2849394,02,14,2017,819990,10,8,6,3,1, 
1325687,08,03,1993,137950,3,8,0,2,1,N
2151888,08,30,2005,272000,3,8,6,3,1,N
2726712,04,23,2015,0,2,8,6,15,1,N
2854492,03,21,2017,800000,11,8,6,3,1, 
1330710,09,09,1993,135000,3,8,0,2,1,N
2416484,11,03,2009,200000,3,3,2,3,1,N
2340162,04,01,2008,230000,3,8,6,3,1,N
2907575,11,22,2017,0,3,8,6,15,5,N
1570042,09,25,1997,115000,6,3,2,2,1,N
2244570,10,12,2006,250000,3,8,6,3,8,N
1253833,06,11,1992,0,1,7,0,2,18,N
1253833,06,11,1992,0,1,7,0,2,18,N
1253833,06,11,1992,0,1,7,0,2,18,N
1253833,06,11,1992,0,1,7,0,2,18,N
1253833,06,11,1992,0,1,7,0,2,18,N
1253833,06,11,1992,0,1,7,0,2,18,N
1253833,06,11,1992,0,1,7,0,2,18,N
1253833,06,11,1992,0,1,7,0,2,18,N
1253833,06,11,1992,0,1,7,0,2,18,N
1253833,06,11,1992,0,1,7,0,2,18,N
1253833,06,11,1992,0,1,7,0,2,18,N
1253833,06,11,1992,0,1,7,0,2,18,N
1253833,06,11,1992,0,1,7,0,2,18,N
1612664,05,18,1998,0,3,8,6,15,14,N
2142432,07,13,2005,69750,3,3,2,3,1,N
1953297,04,21,2003,257000,3,8,6,3,1,N
1322957,07,30,1993,195000,3,8,0,2,1,N
1813750,04,25,2001,5755000,1,7,9,3,1,N
1813750,04,25,2001,5755000,1,7,9,3,1,N
1764726,07,15,2000,184950,2,3,2,3,1,N
2750160,08,12,2015,0,3,8,6,15,13,N
1153624,08,20,1990,0,3,8,0,2,18,N
1726433,12,01,1999,0,3,8,6,15,13,N
2972483,01,09,2019,0,11,8,6,15,1,N
1970284,06,26,2003,0,3,8,6,15,13,N
2723523,01,12,2015,0,1,7,6,15,18,N
2723523,01,12,2015,0,1,7,6,15,18,N
2723523,01,12,2015,0,1,7,6,15,18,N
2723523,01,12,2015,0,1,7,6,15,18,N
2723523,01,12,2015,0,1,7,6,15,18,N
1676722,03,31,1999,13000,1,7,6,3,5,N
2798271,05,23,2016,217800,3,8,6,18,4,N
1516605,11,21,1996,103500,3,8,6,3,1,N
1305572,04,26,1993,0,3,3,0,15,4,N
2810602,07,18,2016,725000,3,8,6,3,1,N
2754071,08,25,2015,1838000,3,2,7,3,1,N
2525891,01,04,2012,399000,3,8,6,3,1,N
2238763,09,20,2006,379000,3,8,6,3,1,N
1767736,07,26,2000,209900,3,8,6,2,1,N
2321611,11,19,2007,1690000,2,8,6,3,1,N
1541702,04,29,1997,103500,3,8,0,3,1,N
1958027,04,28,2003,0,3,8,6,15,10,N
2042062,05,14,2004,0,3,8,6,24,8,N
2146209,05,25,2005,55000,1,1,6,2,18,N
2146209,05,25,2005,55000,1,1,6,2,18,N
2146209,05,25,2005,55000,1,1,6,2,18,N
2830164,10,25,2016,0,0,3,2,15,18,N
2090307,12,13,2004,815000,2,3,2,3,1,N
2317054,10,17,2007,0,3,8,6,15,10,N
2982659,04,04,2019,540000,14,3,2,3,1,N
3101655,02,17,2021,0,10,8,6,15,18,N
1238800,03,31,1992,0,3,3,0,15,9,N
2986925,04,24,2019,0,11,8,6,3,1,N
1686530,05,20,1999,467500,3,3,2,3,1,N
3094230,12,30,2020,425000,12,8,6,2,1,N
2672205,06,06,2014,982254,3,3,2,3,1,N
1873371,03,11,2002,396000,3,8,6,3,1,N
1441073,07,31,1995,0,3,8,6,24,8,N
1441073,07,31,1995,0,3,8,6,24,8,N
1456802,11,10,1995,219500,2,3,6,3,1,N
2455805,08,04,2010,160000,3,3,2,3,12,N
1795248,01,02,2001,0,3,8,6,15,18,N
1451478,10,04,1995,0,3,8,6,15,11,N
2045303,06,02,2004,174990,3,3,2,3,1,N
2574930,11,19,2012,0,0,3,2,24,18,N
1759367,06,09,2000,0,3,8,6,15,14,N
2767589,10,27,2015,140000,3,3,2,3,1,N
1277178,10,30,1992,318000,2,8,0,2,1,N
3078109,10,19,2020,460000,14,3,2,2,1,N
1463612,12,28,1995,0,3,8,6,15,11,N
2967089,12,12,2018,0,11,8,6,3,1,N
1916931,10,17,2002,358750,3,8,6,4,5,N
2665389,04,23,2014,245000,3,8,6,3,1,N
1276649,10,27,1992,129950,3,8,0,2,1,N
2408344,09,03,2009,475000,3,8,6,3,8,N
1710443,09,15,1999,142200,3,8,6,3,1,N
2138966,07,12,2005,975000,3,3,2,3,1,N
2138966,07,12,2005,975000,3,3,2,3,1,N
2138966,07,12,2005,975000,3,3,2,3,1,N
2138966,07,12,2005,975000,3,3,2,3,1,N
2138966,07,12,2005,975000,3,3,2,3,1,N
2178262,12,13,2005,210000,3,3,2,3,1,N
1408789,12,13,1994,123500,2,3,2,2,1,N
1312138,06,04,1993,214350,2,8,0,2,1,N
830155,06,26,1985,0,1,7,0,26,8, 
830155,06,26,1985,0,1,7,0,26,8, 
2459461,09,21,2010,0,3,3,2,18,4,N
1316749,06,17,1993,65000,3,7,0,2,1,N
2473828,12,30,2010,0,3,8,6,18,4, 
1178479,03,01,1991,124000,3,8,0,2,1,N
2242524,10,03,2006,220000,3,8,6,3,1,N
2221860,07,11,2006,310000,3,8,6,3,1,N
1509143,10,03,1996,400000,2,8,6,3,1,N
1737661,02,15,2000,495000,3,8,6,3,1,N
2115457,04,08,2005,235000,3,8,6,3,1,N
3041134,03,24,2020,873000,3,8,6,3,1,N
2737730,06,11,2015,321000,3,8,6,3,1,N
1328328,08,26,1993,138000,3,8,0,2,1,N
2660551,03,27,2014,25000,1,7,6,3,1,N
2660551,03,27,2014,25000,1,7,6,3,1,N
2215565,06,19,2006,593000,3,8,6,3,1,N
2551387,06,21,2012,485787,2,8,6,3,1,N
1348135,09,04,1993,0,3,8,0,15,18,N
2773947,12,04,2015,268000,3,8,6,21,4,N
1891147,01,01,2002,0,1,7,6,15,18,N
2685397,08,08,2014,280000,3,8,6,3,1,N
2740471,06,18,2015,450000,3,8,6,3,1,N
3044287,04,16,2020,500000,3,8,6,3,1,N
2491896,03,19,2011,0,3,8,6,15,11,N
2192668,03,09,2006,249900,3,8,6,3,8,N
1760372,06,15,2000,0,3,8,6,15,5,N
1760372,06,15,2000,0,3,8,6,15,5,N
1760372,06,15,2000,0,3,8,6,15,5,N
1626081,07,14,1998,100000,3,0,0,3,1,N
2200469,04,05,2006,395000,2,8,6,3,1,N
1390166,08,04,1994,305000,3,8,6,2,1,N
1238533,03,25,1992,156575,2,8,0,2,1,N
2471942,12,20,2010,447900,0,8,6,3,1,N
1758309,04,08,2000,0,3,8,6,22,8,N
1628971,07,30,1998,149500,3,8,6,3,1,N
2566128,09,20,2012,436500,3,8,6,3,1,N
2980836,03,28,2019,550000,3,8,6,3,1,N
2590227,02,16,2013,0,0,8,6,15,19,N
2190789,03,01,2006,393220,2,8,6,3,1,N
2064133,08,14,2004,659000,3,8,6,3,1,N
2635012,10,01,2013,559500,3,8,6,3,1, 
1627395,07,24,1998,9000,1,7,6,15,1,N
1627395,07,24,1998,9000,1,7,6,15,1,N
1852470,10,18,2001,0,3,8,6,15,18,N
1975790,07,24,2003,0,3,2,10,15,5,N
2337438,03,12,2008,0,3,8,6,15,10,N
2195760,03,23,2006,0,3,8,6,15,10,N
1952220,04,10,2003,499950,2,8,6,3,1,N
2165589,10,25,2005,165000,3,3,2,3,1,N
2823021,09,15,2016,756000,11,8,6,3,1, 
1142518,06,19,1990,187500,3,8,0,2,1,N
2827104,09,22,2016,0,3,8,6,15,10,N
1685419,05,07,1999,0,3,8,6,15,10,N
2759659,09,30,2015,302000,3,8,6,3,18,N
2571736,09,17,2012,0,3,8,6,15,11,N
2104638,02,18,2005,0,3,8,6,15,18,N
2049248,06,17,2004,333200,3,8,6,3,1,N
2239260,09,20,2006,670000,3,2,4,3,1,N
1240733,02,28,1992,0,3,8,0,15,9,N
2385019,03,06,2009,0,3,2,11,15,8,N
1971344,07,02,2003,645000,2,8,6,3,0,N
1283052,11,24,1992,0,3,8,0,15,8,N
2033790,04,20,2004,327500,3,8,0,3,1,N
2948360,08,17,2018,774950,11,8,6,3,1,N
1018419,08,22,1988,177225,3,8,0,2,1,N
1872717,03,11,2002,111297,3,8,6,3,1,N
1064338,04,29,1989,0,3,8,0,15,9,N
2503338,07,26,2011,0,3,3,2,22,18,N
2577064,11,26,2012,0,3,8,6,15,13,N
2451680,07,04,2010,270000,3,8,6,22,18,N
2970575,01,16,2019,0,14,3,2,3,1,N
2783126,02,29,2016,0,3,8,6,15,10,N
1271638,10,01,1992,340000,3,8,0,2,1,N
1551175,06,23,1997,0,1,7,6,15,14,N
1414183,01,26,1995,139990,3,8,6,2,1,N
2187001,02,14,2006,380000,3,8,6,15,1,N
3054191,06,24,2020,2395000,3,8,6,3,1,N
1452988,10,17,1995,255000,3,8,6,3,1,N
2573172,11,06,2012,205343,3,8,6,18,4,N
1741545,02,12,2000,0,3,0,6,19,8,N
1067757,06,21,1989,123900,3,8,0,2,1,N
2930401,04,27,2018,1296503,10,8,6,3,1,N
2690330,09,05,2014,305000,3,8,6,3,18,N
1332590,09,10,1993,164950,3,8,0,2,1,N
2449154,06,23,2010,535000,3,8,6,3,1,N
1940350,10,18,2002,148000,3,0,2,15,2,N
2504687,08,01,2011,342995,2,8,6,3,1,N
1871971,03,01,2002,162950,3,8,6,3,1,N
1896671,04,18,2002,0,3,8,6,22,10,N
1973273,06,09,2003,0,3,8,6,15,5,N
1807225,03,06,2001,1530000,1,8,6,3,1,N
1807225,03,06,2001,1530000,1,8,6,3,1,N
2073700,09,22,2004,325000,3,3,2,3,1,N
2897609,10,19,2017,499900,3,8,6,3,1,N
2337404,05,03,2007,0,3,8,6,7,14,N
2580432,11,29,2012,0,3,8,6,15,18,N
2580432,11,29,2012,0,3,8,6,15,18,N
2789030,04,04,2016,575000,3,8,6,3,1,N
1259191,07,12,1992,12000,0,0,0,0,0, 
2032551,04,12,2004,0,3,8,6,4,8,N
1518746,11,29,1996,147900,0,3,2,3,1,N
1441425,08,01,1995,121032,3,8,6,3,1,N
2845562,01,09,2017,0,3,8,6,15,11,N
2537458,03,28,2012,0,2,8,6,15,10,N
1600597,01,29,1998,0,0,8,6,15,14,N
1258004,07,14,1992,277000,3,3,0,2,1,N
1474306,03,15,1996,130000,3,8,6,10,1,N
2873752,06,22,2017,402000,3,8,6,18,4,N
2669211,05,20,2014,57000,3,3,2,3,1,N
2306027,08,17,2007,675000,3,8,6,3,1,N
2328540,01,09,2008,0,1,7,6,22,18,N
2609929,05,29,2013,535000,3,8,6,3,1, 
1805231,03,08,2001,0,3,3,2,15,10,N
1921036,12,06,2001,0,3,8,6,15,16,N
2258723,12,28,2006,0,3,8,6,15,10,N
2355430,07,17,2008,0,2,8,6,15,18,N
1941118,02,24,2003,547500,2,8,6,3,1,N
1251667,06,03,1992,0,3,8,0,15,9,N
1507410,09,23,1996,130000,3,8,6,3,1,N
1386105,04,08,1994,100,1,2,0,2,0,N
2557681,07,31,2012,421000,3,8,6,3,1,N
1644646,10,09,1998,0,3,8,6,15,13,N
2147180,08,09,2005,537000,3,8,6,3,1,N
2663348,04,14,2014,234950,3,8,6,3,1,N
918131,12,22,1986,119000,3,8,0,2,1,N
3068798,09,01,2020,400000,11,8,6,2,1,N
2816422,08,12,2016,0,3,8,6,15,13,N
2144911,07,29,2005,396000,3,8,6,3,5,N
3051214,06,02,2020,769000,91,7,6,2,1,N
1483776,04,04,1996,0,1,0,9,26,16,N
1483776,04,04,1996,0,1,0,9,26,16,N
1483776,04,04,1996,0,1,0,9,26,16,N
1483776,04,04,1996,0,1,0,9,26,16,N
1483776,04,04,1996,0,1,0,9,26,16,N
1483776,04,04,1996,0,1,0,9,26,16,N
1483776,04,04,1996,0,1,0,9,26,16,N
1483776,04,04,1996,0,1,0,9,26,16,N
1483776,04,04,1996,0,1,0,9,26,16,N
1483776,04,04,1996,0,1,0,9,26,16,N
2589396,02,04,2013,0,3,2,11,18,5,N
1166737,11,20,1990,212500,3,8,0,2,1,N
3100898,07,24,2013,0,14,3,2,2,16,N
2832394,11,02,2016,201972,3,8,6,18,4,N
2705914,10,10,2014,0,3,8,6,15,18,N
2705914,10,10,2014,0,3,8,6,15,18,N
1600323,03,17,1998,0,0,0,6,15,11,N
3012934,09,24,2019,775000,11,8,6,3,1,N
3097127,01,29,2021,0,11,8,6,15,18,N
1261538,08,01,1992,175000,3,8,0,2,1,N
2057845,07,26,2004,247000,3,8,6,3,1,N
2039362,05,12,2004,0,3,8,6,15,5,N
2812327,07,26,2016,375000,1,7,6,3,1,N
2279007,02,21,2007,0,3,8,6,15,18,N
2555942,07,24,2012,520000,3,8,6,3,1, 
1817610,05,14,2001,175000,3,8,6,3,1,N
1817610,05,14,2001,175000,3,8,6,3,1,N
3062891,08,11,2020,2675000,46,2,7,3,1,N
1973558,07,02,2003,259950,2,8,6,3,1,N
1743639,03,23,2000,261500,3,8,6,3,1,N
1656579,12,14,1998,0,3,8,6,15,18,N
1500528,08,05,1996,108000,3,8,6,4,18,N
2760268,08,11,2015,0,3,8,6,15,8,N
2385021,03,17,2009,532471,3,8,6,3,1,N
1685939,05,12,1999,135900,3,3,2,3,1,N
1343973,11,15,1993,0,3,8,0,15,9,N
3028187,12,17,2019,0,11,8,6,3,1,N
1808948,03,25,2001,0,3,8,6,15,10,N
1430044,05,10,1995,117950,3,8,0,2,1,N
1753490,05,12,2000,165000,3,8,6,3,1,N
1947190,03,25,2003,0,3,2,6,24,6,N
1687968,05,19,1999,155000,3,8,6,3,1,N
1959005,05,12,2003,324252,2,8,6,3,1,N
2895639,10,14,2017,192500,3,3,2,3,1,N
1623776,06,19,1998,255000,3,8,6,3,1,N
2141823,07,05,2005,0,3,3,2,2,14,N
1981297,08,06,2003,161000,3,3,2,3,1,N
2191159,03,01,2006,85951,3,3,2,15,1,N
2280018,04,17,2007,410000,3,8,6,3,1,N
1386490,07,21,1994,80000,1,7,0,2,1,N
2381730,02,26,2009,0,3,8,6,15,18,N
2381730,02,26,2009,0,3,8,6,15,18,N
1475703,03,21,1996,141000,3,8,6,3,1,N
1283807,12,07,1992,0,3,8,0,15,18,N
2511396,09,02,2011,99000,3,8,6,4,1,N
2625831,08,20,2013,750000,3,8,6,3,1, 
2150206,08,22,2005,549990,2,8,6,3,1,N
2908705,07,01,2017,0,3,8,6,15,14,N
1983225,08,06,2003,315000,3,2,11,3,1,N
2819744,08,10,2016,614950,11,8,6,3,1, 
3099225,02,01,2021,1110000,11,8,6,2,1,N
2674704,06,18,2014,400000,3,3,2,3,1,N
2629699,09,06,2013,265000,3,3,2,3,1,N
2943356,07,10,2018,1500000,11,7,6,3,1,N
1908543,09,05,2002,0,3,8,6,15,18,N
2382240,10,27,2008,0,3,8,6,24,8,N
1594842,02,13,1998,0,3,8,6,15,8,N
720918,05,11,1983,42500,3,9,0,10,1, 
2788153,03,25,2016,1045000,2,8,6,3,1,N
1657491,12,11,1998,120000,1,7,6,3,1,N
2174681,12,06,2005,315000,3,8,6,3,1,N
1590324,01,22,1998,168000,3,8,6,3,1,N
2366201,09,26,2008,550000,3,8,6,3,1,N
2622546,08,01,2013,455000,3,3,2,3,1,N
1280156,11,12,1992,164000,3,8,0,2,1,N
2744313,07,14,2015,356705,2,8,6,3,1,N
2310360,09,12,2007,310400,2,3,2,3,1,N
2152279,08,25,2005,0,3,8,6,24,16,N
1472050,02,28,1996,84000,3,3,2,3,1,N
2888358,09,08,2017,1512000,3,8,6,3,18,N
2888358,09,08,2017,1512000,3,8,6,3,18,N
2642459,11,21,2013,0,3,8,6,15,11,N
3070518,09,15,2020,1220000,11,8,6,2,1,N
1989288,09,18,2003,157000,3,8,6,15,14,N
